FilePath,Severity,ControlName,FailedResources,AllResources,ComplianceScore
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/registry-credentials-sync/_base/._kubectl-patch.yaml,High,Secret/etcd encryption enabled,1,9,88.89
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/reconcile-patch.yaml,High,Applications credentials in configuration files,3,8,62.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/reconcile-patch.yaml,Medium,Cluster internal networking,5,11,54.55
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/reconcile-patch.yaml,High,Secret/etcd encryption enabled,0,14,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._reconcile-patch.yaml,High,Applications credentials in configuration files,16,16,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._reconcile-patch.yaml,Medium,Cluster internal networking,5,20,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._reconcile-patch.yaml,High,Secret/etcd encryption enabled,3,16,81.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/config-patches.yaml,High,Applications credentials in configuration files,15,18,16.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/config-patches.yaml,Medium,Cluster internal networking,4,16,75.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/config-patches.yaml,High,Secret/etcd encryption enabled,8,9,11.11
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._config-patches.yaml,High,Applications credentials in configuration files,4,11,63.64
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._config-patches.yaml,Medium,Cluster internal networking,0,4,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/azure/._config-patches.yaml,High,Secret/etcd encryption enabled,4,10,60.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/reconcile-patch.yaml,High,Applications credentials in configuration files,0,20,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/reconcile-patch.yaml,Medium,Cluster internal networking,14,19,26.32
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/reconcile-patch.yaml,High,Secret/etcd encryption enabled,5,9,44.44
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._reconcile-patch.yaml,High,Applications credentials in configuration files,3,12,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._reconcile-patch.yaml,Medium,Cluster internal networking,17,18,5.56
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._reconcile-patch.yaml,High,Secret/etcd encryption enabled,4,19,78.95
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/secret-azure-credentials.yaml,High,Applications credentials in configuration files,1,16,93.75
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/secret-azure-credentials.yaml,Medium,Cluster internal networking,3,9,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/secret-azure-credentials.yaml,High,Secret/etcd encryption enabled,9,14,35.71
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._secret-azure-credentials.yaml,High,Applications credentials in configuration files,0,6,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._secret-azure-credentials.yaml,Medium,Cluster internal networking,5,6,16.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._secret-azure-credentials.yaml,High,Secret/etcd encryption enabled,7,14,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/config-patches.yaml,High,Applications credentials in configuration files,0,3,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/config-patches.yaml,Medium,Cluster internal networking,11,19,42.11
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/config-patches.yaml,High,Secret/etcd encryption enabled,2,5,60.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._config-patches.yaml,High,Applications credentials in configuration files,9,12,25.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._config-patches.yaml,Medium,Cluster internal networking,0,8,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/generic/._config-patches.yaml,High,Secret/etcd encryption enabled,8,17,52.94
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kustomization.yaml,High,Applications credentials in configuration files,6,8,25.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kustomization.yaml,Medium,Cluster internal networking,12,16,25.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kustomization.yaml,High,Secret/etcd encryption enabled,8,12,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kustomization.yaml,High,Applications credentials in configuration files,2,17,88.24
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kustomization.yaml,Medium,Cluster internal networking,9,19,52.63
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kustomization.yaml,High,Secret/etcd encryption enabled,5,7,28.57
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/sync.yaml,High,Applications credentials in configuration files,7,15,53.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/sync.yaml,Medium,Cluster internal networking,5,7,28.57
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/sync.yaml,High,Secret/etcd encryption enabled,2,6,66.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._sync.yaml,High,Applications credentials in configuration files,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._sync.yaml,Medium,Cluster internal networking,2,9,77.78
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._sync.yaml,High,Secret/etcd encryption enabled,1,9,88.89
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kubectl-patch.yaml,High,Applications credentials in configuration files,3,8,62.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kubectl-patch.yaml,Medium,Cluster internal networking,12,12,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/kubectl-patch.yaml,High,Secret/etcd encryption enabled,6,7,14.29
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kubectl-patch.yaml,High,Applications credentials in configuration files,1,15,93.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kubectl-patch.yaml,Medium,Cluster internal networking,0,16,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/flux2/manifests/integrations/eventhub-credentials-sync/_base/._kubectl-patch.yaml,High,Secret/etcd encryption enabled,15,20,25.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/deployment.yaml,High,Applications credentials in configuration files,6,7,14.29
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/deployment.yaml,Medium,Cluster internal networking,3,6,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/deployment.yaml,High,Secret/etcd encryption enabled,0,16,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._deployment.yaml,High,Applications credentials in configuration files,5,17,70.59
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._deployment.yaml,Medium,Cluster internal networking,4,9,55.56
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._deployment.yaml,High,Secret/etcd encryption enabled,7,20,65.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/config.yaml,High,Applications credentials in configuration files,19,19,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/config.yaml,Medium,Cluster internal networking,5,10,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/config.yaml,High,Secret/etcd encryption enabled,10,14,28.57
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._config.yaml,High,Applications credentials in configuration files,8,10,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._config.yaml,Medium,Cluster internal networking,0,7,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/podinfo/charts/podinfo/templates/redis/._config.yaml,High,Secret/etcd encryption enabled,0,12,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingress.yaml,High,Applications credentials in configuration files,6,14,57.14
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingress.yaml,Medium,Cluster internal networking,1,6,83.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingress.yaml,High,Secret/etcd encryption enabled,10,16,37.5
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingress.yaml,High,Applications credentials in configuration files,1,3,66.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingress.yaml,Medium,Cluster internal networking,11,15,26.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingress.yaml,High,Secret/etcd encryption enabled,4,20,80.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingressperreplica.yaml,High,Applications credentials in configuration files,8,16,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingressperreplica.yaml,Medium,Cluster internal networking,4,5,20.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/ingressperreplica.yaml,High,Secret/etcd encryption enabled,12,15,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingressperreplica.yaml,High,Applications credentials in configuration files,6,14,57.14
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingressperreplica.yaml,Medium,Cluster internal networking,1,5,80.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._ingressperreplica.yaml,High,Secret/etcd encryption enabled,3,3,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/podDisruptionBudget.yaml,High,Applications credentials in configuration files,3,16,81.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/podDisruptionBudget.yaml,Medium,Cluster internal networking,3,7,57.14
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/podDisruptionBudget.yaml,High,Secret/etcd encryption enabled,10,19,47.37
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._podDisruptionBudget.yaml,High,Applications credentials in configuration files,12,13,7.69
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._podDisruptionBudget.yaml,Medium,Cluster internal networking,2,6,66.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._podDisruptionBudget.yaml,High,Secret/etcd encryption enabled,4,9,55.56
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/psp-rolebinding.yaml,High,Applications credentials in configuration files,4,15,73.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/psp-rolebinding.yaml,Medium,Cluster internal networking,9,10,10.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/psp-rolebinding.yaml,High,Secret/etcd encryption enabled,8,12,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._psp-rolebinding.yaml,High,Applications credentials in configuration files,10,11,9.09
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._psp-rolebinding.yaml,Medium,Cluster internal networking,0,4,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._psp-rolebinding.yaml,High,Secret/etcd encryption enabled,7,8,12.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/extrasecret.yaml,High,Applications credentials in configuration files,0,10,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/extrasecret.yaml,Medium,Cluster internal networking,3,3,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/extrasecret.yaml,High,Secret/etcd encryption enabled,12,15,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._extrasecret.yaml,High,Applications credentials in configuration files,0,5,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._extrasecret.yaml,Medium,Cluster internal networking,6,6,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._extrasecret.yaml,High,Secret/etcd encryption enabled,6,15,60.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/serviceaccount.yaml,High,Applications credentials in configuration files,0,5,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/serviceaccount.yaml,Medium,Cluster internal networking,9,9,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/serviceaccount.yaml,High,Secret/etcd encryption enabled,13,13,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._serviceaccount.yaml,High,Applications credentials in configuration files,0,3,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._serviceaccount.yaml,Medium,Cluster internal networking,3,5,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/._serviceaccount.yaml,High,Secret/etcd encryption enabled,1,19,94.74
/tmp/kubescape_1itf8sji/YAMLfiles/repos/prometheus-community_helm-charts/charts/kube-prometheus-stack/templates/alertmanager/psp.yaml,High,Applications credentials in configuration files,1,11,90.91
